#! FIELDS dim1 potential.bias
#! SET min_dim1 -3.0
#! SET max_dim1 3.0
#! SET nbins_dim1  151
#! SET periodic_dim1 false
   -3.000000000    0.003333333
   -2.960000000    0.006666667
   -2.920000000    0.006666667
   -2.880000000    0.006666667
   -2.840000000    0.006666667
   -2.800000000    0.006666667
   -2.760000000    0.006666667
   -2.720000000    0.006666667
   -2.680000000    0.006666667
   -2.640000000    0.006666667
   -2.600000000    0.006666667
   -2.560000000    0.006666667
   -2.520000000    0.006666667
   -2.480000000    0.006666667
   -2.440000000    0.006666667
   -2.400000000    0.006666667
   -2.360000000    0.006666667
   -2.320000000    0.006666667
   -2.280000000    0.006666667
   -2.240000000    0.006666667
   -2.200000000    0.006666667
   -2.160000000    0.006666667
   -2.120000000    0.006666667
   -2.080000000    0.006666667
   -2.040000000    0.006666667
   -2.000000000    0.006666667
   -1.960000000    0.006666667
   -1.920000000    0.006666667
   -1.880000000    0.006666667
   -1.840000000    0.006666667
   -1.800000000    0.006666667
   -1.760000000    0.006666667
   -1.720000000    0.006666667
   -1.680000000    0.006666667
   -1.640000000    0.006666667
   -1.600000000    0.006666667
   -1.560000000    0.006666667
   -1.520000000    0.006666667
   -1.480000000    0.006666667
   -1.440000000    0.006666667
   -1.400000000    0.006666667
   -1.360000000    0.006666667
   -1.320000000    0.006666667
   -1.280000000    0.006666667
   -1.240000000    0.006666667
   -1.200000000    0.006666667
   -1.160000000    0.006666667
   -1.120000000    0.006666667
   -1.080000000    0.006666667
   -1.040000000    0.006666667
   -1.000000000    0.006666667
   -0.960000000    0.006666667
   -0.920000000    0.006666667
   -0.880000000    0.006666667
   -0.840000000    0.006666667
   -0.800000000    0.006666667
   -0.760000000    0.006666667
   -0.720000000    0.006666667
   -0.680000000    0.006666667
   -0.640000000    0.006666667
   -0.600000000    0.006666667
   -0.560000000    0.006666667
   -0.520000000    0.006666667
   -0.480000000    0.006666667
   -0.440000000    0.006666667
   -0.400000000    0.006666667
   -0.360000000    0.006666667
   -0.320000000    0.006666667
   -0.280000000    0.006666667
   -0.240000000    0.006666667
   -0.200000000    0.006666667
   -0.160000000    0.006666667
   -0.120000000    0.006666667
   -0.080000000    0.006666667
   -0.040000000    0.006666667
    0.000000000    0.006666667
    0.040000000    0.006666667
    0.080000000    0.006666667
    0.120000000    0.006666667
    0.160000000    0.006666667
    0.200000000    0.006666667
    0.240000000    0.006666667
    0.280000000    0.006666667
    0.320000000    0.006666667
    0.360000000    0.006666667
    0.400000000    0.006666667
    0.440000000    0.006666667
    0.480000000    0.006666667
    0.520000000    0.006666667
    0.560000000    0.006666667
    0.600000000    0.006666667
    0.640000000    0.006666667
    0.680000000    0.006666667
    0.720000000    0.006666667
    0.760000000    0.006666667
    0.800000000    0.006666667
    0.840000000    0.006666667
    0.880000000    0.006666667
    0.920000000    0.006666667
    0.960000000    0.006666667
    1.000000000    0.006666667
    1.040000000    0.006666667
    1.080000000    0.006666667
    1.120000000    0.006666667
    1.160000000    0.006666667
    1.200000000    0.006666667
    1.240000000    0.006666667
    1.280000000    0.006666667
    1.320000000    0.006666667
    1.360000000    0.006666667
    1.400000000    0.006666667
    1.440000000    0.006666667
    1.480000000    0.006666667
    1.520000000    0.006666667
    1.560000000    0.006666667
    1.600000000    0.006666667
    1.640000000    0.006666667
    1.680000000    0.006666667
    1.720000000    0.006666667
    1.760000000    0.006666667
    1.800000000    0.006666667
    1.840000000    0.006666667
    1.880000000    0.006666667
    1.920000000    0.006666667
    1.960000000    0.006666667
    2.000000000    0.006666667
    2.040000000    0.006666667
    2.080000000    0.006666667
    2.120000000    0.006666667
    2.160000000    0.006666667
    2.200000000    0.006666667
    2.240000000    0.006666667
    2.280000000    0.006666667
    2.320000000    0.006666667
    2.360000000    0.006666667
    2.400000000    0.006666667
    2.440000000    0.006666667
    2.480000000    0.006666667
    2.520000000    0.006666667
    2.560000000    0.006666667
    2.600000000    0.006666667
    2.640000000    0.006666667
    2.680000000    0.006666667
    2.720000000    0.006666667
    2.760000000    0.006666667
    2.800000000    0.006666667
    2.840000000    0.006666667
    2.880000000    0.006666667
    2.920000000    0.006666667
    2.960000000    0.006666667
    3.000000000    0.003333333
